Date,value,percentage
2016-06-29,101336.35085111187,1.3363508511118707
2016-06-30,102719.13373026226,2.719133730262256
2016-07-01,102934.89911995578,2.934899119955779
2016-07-05,102194.44613268976,2.194446132689758
2016-07-06,102807.42310263857,2.807423102638568
2016-07-07,102743.62744233756,2.743627442337558
2016-07-08,104273.54554886692,4.273545548866925
2016-07-11,104641.3136117486,4.6413136117486
2016-07-12,105401.3763933829,5.401376393382903
2016-07-13,105386.64228077272,5.386642280772722
2016-07-14,105975.06788700382,5.975067887003824
2016-07-15,105832.85775707643,5.832857757076432
2016-07-18,106117.26978098231,6.117269780982315
2016-07-19,106009.40355803339,6.009403558033388
2016-07-20,106450.71040878334,6.450710408783343
2016-07-21,106048.63138271886,6.048631382718857
2016-07-22,106524.26566854946,6.524265668549458
2016-07-25,106234.97796288549,6.2349779628854884
2016-07-26,106283.99009488283,6.28399009488283
2016-07-27,106171.21524638015,6.171215246380146
2016-07-28,106293.80734599034,6.293807345990339
2016-07-29,106465.41981354679,6.465419813546789
2016-08-01,106377.16338496614,6.377163384966145
2016-08-02,105695.57272460063,5.695572724600628
2016-08-03,106004.48669653072,6.004486696530716
2016-08-04,106117.26978098231,6.117269780982315
2016-08-05,106985.19878556553,6.985198785565531
2016-08-08,106921.46077690693,6.921460776906926
2016-08-09,106985.19878556553,6.985198785565531
2016-08-10,106720.41302792578,6.72041302792578
2016-08-11,107215.67358002249,7.215673580022485
2016-08-12,107122.49205399025,7.1224920539902525
2016-08-15,107431.43073376709,7.431430733767091
2016-08-16,106877.31609071878,6.877316090718785
2016-08-17,107078.38854754668,7.078388547546682
2016-08-18,107318.64764931549,7.318647649315491
2016-08-19,107161.72811462465,7.161728114624653
2016-08-22,107156.82772501982,7.156827725019816
2016-08-23,107372.5848787644,7.372584878764406
2016-08-24,106823.39533316769,6.8233953331676895
2016-08-25,106749.84830935049,6.749848309350491
2016-08-26,106548.7840884715,6.548784088471497
2016-08-29,107073.46345009509,7.073463450095092
2016-08-30,106896.94235698489,6.896942356984888
2016-08-31,106592.91230276182,6.592912302761818
2016-09-01,106597.82092831557,6.597820928315574
2016-09-02,107078.38854754668,7.078388547546682
2016-09-06,107401.99545234237,7.4019954523423666
2016-09-07,107392.18643718377,7.392186437183772
2016-09-08,107147.02694581012,7.147026945810125
2016-09-09,104582.46775674593,4.582467756745929
2016-09-12,106082.9588177995,6.082958817799503
