Date,value,percentage
2016-05-18,112037.66031666572,12.037660316665715
2016-05-19,112037.66031666572,12.037660316665715
2016-05-20,112037.66031666572,12.037660316665715
2016-05-23,112037.66031666572,12.037660316665715
2016-05-24,112037.66031666572,12.037660316665715
2016-05-25,112365.17764917748,12.36517764917748
2016-05-26,112397.41232552391,12.39741232552391
2016-05-27,112880.65145976226,12.880651459762259
2016-05-31,112665.8503093953,12.665850309395303
2016-06-01,112896.75066819625,12.896750668196255
2016-06-02,113240.36361577432,13.240363615774317
2016-06-03,112902.10800613796,12.902108006137961
2016-06-06,113476.60318277773,13.476603182777735
2016-06-07,113653.74886476927,13.653748864769264
2016-06-08,114024.23915075204,14.024239150752036
2016-06-09,113868.55908000583,13.868559080005829
2016-06-10,112789.34102814316,12.789341028143157
2016-06-13,112408.12340106333,12.408123401063333
2016-06-14,112408.12340106333,12.408123401063333
2016-06-15,112408.12340106333,12.408123401063333
2016-06-16,112408.12340106333,12.408123401063333
2016-06-17,112408.12340106333,12.408123401063333
2016-06-20,112408.12340106333,12.408123401063333
2016-06-21,112408.12340106333,12.408123401063333
2016-06-22,112408.12340106333,12.408123401063333
2016-06-23,112408.12340106333,12.408123401063333
2016-06-24,112408.12340106333,12.408123401063333
2016-06-27,112408.12340106333,12.408123401063333
2016-06-28,112408.12340106333,12.408123401063333
2016-06-29,112408.12340106333,12.408123401063333
2016-06-30,112408.12340106333,12.408123401063333
2016-07-01,112644.2311428006,12.644231142800606
2016-07-05,111833.93494431916,11.83393494431916
2016-07-06,112504.73095304369,12.50473095304369
2016-07-07,112434.91776853295,12.434917768532948
2016-07-08,114109.14536573124,14.109145365731237
2016-07-11,114511.60314279581,14.511603142795808
2016-07-12,115343.35882905417,15.343358829054166
2016-07-13,115327.23492160649,15.32723492160649
2016-07-14,115971.16375978796,15.971163759787961
2016-07-15,115815.53966258337,15.815539662583367
2016-07-18,116126.77884418795,16.126778844187953
2016-07-19,116008.73814220795,16.00873814220795
2016-07-20,116491.67125163713,16.491671251637136
2016-07-21,116051.66613056642,16.051666130566414
2016-07-22,116572.16460961098,16.572164609610976
2016-07-25,116255.58984767715,16.255589847677154
2016-07-26,116309.22504791255,16.309225047912552
2016-07-27,116185.81271438485,16.185812714384856
2016-07-28,116319.96831100792,16.319968311007923
2016-07-29,116153.6147603834,16.153614760383395
2016-08-01,116153.6147603834,16.153614760383395
2016-08-02,116153.6147603834,16.153614760383395
2016-08-03,116153.6147603834,16.153614760383395
2016-08-04,116153.6147603834,16.153614760383395
2016-08-05,116153.6147603834,16.153614760383395
2016-08-08,116153.6147603834,16.153614760383395
2016-08-09,116153.6147603834,16.153614760383395
2016-08-10,116153.6147603834,16.153614760383395
2016-08-11,116153.6147603834,16.153614760383395
2016-08-12,116153.6147603834,16.153614760383395
2016-08-15,116153.6147603834,16.153614760383395
2016-08-16,116153.6147603834,16.153614760383395
2016-08-17,116153.6147603834,16.153614760383395
2016-08-18,116153.6147603834,16.153614760383395
2016-08-19,116153.6147603834,16.153614760383395
2016-08-22,116153.6147603834,16.153614760383395
2016-08-23,116153.6147603834,16.153614760383395
2016-08-24,116153.6147603834,16.153614760383395
2016-08-25,116153.6147603834,16.153614760383395
2016-08-26,116153.6147603834,16.153614760383395
2016-08-29,116153.6147603834,16.153614760383395
2016-08-30,116153.6147603834,16.153614760383395
2016-08-31,116153.6147603834,16.153614760383395
2016-09-01,116153.6147603834,16.153614760383395
2016-09-02,116153.6147603834,16.153614760383395
2016-09-06,116153.6147603834,16.153614760383395
2016-09-07,116153.6147603834,16.153614760383395
2016-09-08,116153.6147603834,16.153614760383395
2016-09-09,116153.6147603834,16.153614760383395
2016-09-12,116153.6147603834,16.153614760383395
2016-09-13,116153.6147603834,16.153614760383395
2016-09-14,116153.6147603834,16.153614760383395
2016-09-15,116153.6147603834,16.153614760383395
2016-09-16,116153.6147603834,16.153614760383395
2016-09-19,116153.6147603834,16.153614760383395
2016-09-20,116153.6147603834,16.153614760383395
2016-09-21,116153.6147603834,16.153614760383395
2016-09-22,116249.95946048656,16.249959460486554
2016-09-23,115613.0260721028,15.613026072102803
2016-09-26,114676.27671300873,14.67627671300873
2016-09-27,115388.18869334564,15.38818869334564
